method_cls,method_name,grid_seed,reward,done
direct_code_gen,deepseek,76,0.9775,1
direct_code_gen,deepseek,77,0.97328125,1
direct_code_gen,deepseek,78,0.9803125,1
direct_code_gen,deepseek,79,0.9803125,1
direct_code_gen,deepseek,80,0.96625,1
direct_code_gen,deepseek,81,0.97609375,1
direct_code_gen,deepseek,82,0.9803125,1
direct_code_gen,deepseek,83,0.9775,1
direct_code_gen,deepseek,84,0.97890625,1
direct_code_gen,deepseek,85,0.98453125,1
direct_code_gen,deepseek,86,0.96765625,1
direct_code_gen,deepseek,87,0.9775,1
direct_code_gen,deepseek,88,0.9803125,1
direct_code_gen,deepseek,89,0.9803125,1
direct_code_gen,deepseek,90,0.971875,1
direct_code_gen,deepseek,91,0.96484375,1
direct_code_gen,deepseek,92,0.9775,1
direct_code_gen,deepseek,93,0.9746875,1
direct_code_gen,deepseek,94,0.9775,1
direct_code_gen,deepseek,95,0.9803125,1
direct_code_gen,deepseek,96,0.9746875,1
direct_code_gen,deepseek,97,0.97609375,1
direct_code_gen,deepseek,98,0.97890625,1
direct_code_gen,deepseek,99,0.97046875,1
direct_code_gen,gpt_4o,0,0.0,0
direct_code_gen,gpt_4o,1,0.0,0
direct_code_gen,gpt_4o,2,0.0,0
direct_code_gen,gpt_4o,3,0.0,0
direct_code_gen,gpt_4o,4,0.0,0
direct_code_gen,gpt_4o,5,0.0,0
direct_code_gen,gpt_4o,6,0.0,0
direct_code_gen,gpt_4o,7,0.0,0
direct_code_gen,gpt_4o,8,0.0,0
direct_code_gen,gpt_4o,9,0.0,0
direct_code_gen,gpt_4o,10,0.0,0
direct_code_gen,gpt_4o,11,0.0,0
direct_code_gen,gpt_4o,12,0.0,0
direct_code_gen,gpt_4o,13,0.0,0
direct_code_gen,gpt_4o,14,0.0,0
direct_code_gen,gpt_4o,15,0.0,0
direct_code_gen,gpt_4o,16,0.0,0
direct_code_gen,gpt_4o,17,0.0,0
direct_code_gen,gpt_4o,18,0.0,0
direct_code_gen,gpt_4o,19,0.0,0
direct_code_gen,gpt_4o,20,0.0,0
direct_code_gen,gpt_4o,21,0.0,0
direct_code_gen,gpt_4o,22,0.0,0
direct_code_gen,gpt_4o,23,0.0,0
direct_code_gen,gpt_4o,24,0.0,0
direct_code_gen,gpt_4o,25,0.0,0
direct_code_gen,gpt_4o,26,0.0,0
direct_code_gen,gpt_4o,27,0.0,0
direct_code_gen,gpt_4o,28,0.0,0
direct_code_gen,gpt_4o,29,0.0,0
direct_code_gen,gpt_4o,30,0.0,0
direct_code_gen,gpt_4o,31,0.0,0
direct_code_gen,gpt_4o,32,0.0,0
direct_code_gen,gpt_4o,33,0.0,0
direct_code_gen,gpt_4o,34,0.0,0
direct_code_gen,gpt_4o,35,0.0,0
direct_code_gen,gpt_4o,36,0.0,0
direct_code_gen,gpt_4o,37,0.0,0
direct_code_gen,gpt_4o,38,0.0,0
direct_code_gen,gpt_4o,39,0.0,0
direct_code_gen,gpt_4o,40,0.0,0
direct_code_gen,gpt_4o,41,0.0,0
direct_code_gen,gpt_4o,42,0.0,0
direct_code_gen,gpt_4o,43,0.0,0
direct_code_gen,gpt_4o,44,0.0,0
direct_code_gen,gpt_4o,45,0.0,0
direct_code_gen,gpt_4o,46,0.0,0
direct_code_gen,gpt_4o,47,0.0,0
direct_code_gen,gpt_4o,48,0.0,0
direct_code_gen,gpt_4o,49,0.0,0
direct_code_gen,gpt_4o,50,0.0,0
direct_code_gen,gpt_4o,51,0.0,0
direct_code_gen,gpt_4o,52,0.0,0
direct_code_gen,gpt_4o,53,0.0,0
direct_code_gen,gpt_4o,54,0.0,0
direct_code_gen,gpt_4o,55,0.0,0
direct_code_gen,gpt_4o,56,0.0,0
direct_code_gen,gpt_4o,57,0.0,0
direct_code_gen,gpt_4o,58,0.0,0
direct_code_gen,gpt_4o,59,0.0,0
direct_code_gen,gpt_4o,60,0.0,0
direct_code_gen,gpt_4o,61,0.0,0
direct_code_gen,gpt_4o,62,0.0,0
direct_code_gen,gpt_4o,63,0.0,0
direct_code_gen,gpt_4o,64,0.0,0
direct_code_gen,gpt_4o,65,0.0,0
direct_code_gen,gpt_4o,66,0.0,0
direct_code_gen,gpt_4o,67,0.0,0
direct_code_gen,gpt_4o,68,0.0,0
direct_code_gen,gpt_4o,69,0.0,0
direct_code_gen,gpt_4o,70,0.0,0
direct_code_gen,gpt_4o,71,0.0,0
direct_code_gen,gpt_4o,72,0.0,0
direct_code_gen,gpt_4o,73,0.0,0
direct_code_gen,gpt_4o,74,0.0,0
direct_code_gen,gpt_4o,75,0.0,0
direct_code_gen,gpt_4o,76,0.0,0
direct_code_gen,gpt_4o,77,0.0,0
direct_code_gen,gpt_4o,78,0.0,0
direct_code_gen,gpt_4o,79,0.0,0
direct_code_gen,gpt_4o,80,0.0,0
direct_code_gen,gpt_4o,81,0.0,0
direct_code_gen,gpt_4o,82,0.0,0
direct_code_gen,gpt_4o,83,0.0,0
direct_code_gen,gpt_4o,84,0.0,0
direct_code_gen,gpt_4o,85,0.0,0
direct_code_gen,gpt_4o,86,0.0,0
direct_code_gen,gpt_4o,87,0.0,0
direct_code_gen,gpt_4o,88,0.0,0
direct_code_gen,gpt_4o,89,0.0,0
direct_code_gen,gpt_4o,90,0.0,0
direct_code_gen,gpt_4o,91,0.0,0
direct_code_gen,gpt_4o,92,0.0,0
direct_code_gen,gpt_4o,93,0.0,0
direct_code_gen,gpt_4o,94,0.0,0
direct_code_gen,gpt_4o,95,0.0,0
direct_code_gen,gpt_4o,96,0.0,0
direct_code_gen,gpt_4o,97,0.0,0
direct_code_gen,gpt_4o,98,0.0,0
direct_code_gen,gpt_4o,99,0.0,0
iterative,o3_mini_b,0,0.97328125,1
iterative,o3_mini_b,1,0.97046875,1
iterative,o3_mini_b,2,0.9690625,1
iterative,o3_mini_b,3,0.9746875,1
iterative,o3_mini_b,4,0.9775,1
iterative,o3_mini_b,5,0.97328125,1
iterative,o3_mini_b,6,0.97328125,1
iterative,o3_mini_b,7,0.971875,1
iterative,o3_mini_b,8,0.955,1
iterative,o3_mini_b,9,0.9746875,1
iterative,o3_mini_b,10,0.97328125,1
iterative,o3_mini_b,11,0.97890625,1
iterative,o3_mini_b,12,0.97609375,1
iterative,o3_mini_b,13,0.96625,1
iterative,o3_mini_b,14,0.971875,1
iterative,o3_mini_b,15,0.971875,1
iterative,o3_mini_b,16,0.9803125,1
iterative,o3_mini_b,17,0.9690625,1
iterative,o3_mini_b,18,0.96765625,1
iterative,o3_mini_b,19,0.97328125,1
iterative,o3_mini_b,20,0.97609375,1
iterative,o3_mini_b,21,0.983125,1
iterative,o3_mini_b,22,0.97046875,1
iterative,o3_mini_b,23,0.0,0
iterative,o3_mini_b,24,0.971875,1
iterative,o3_mini_b,25,0.97046875,1
iterative,o3_mini_b,26,0.97046875,1
iterative,o3_mini_b,27,0.0,0
iterative,o3_mini_b,28,0.971875,1
iterative,o3_mini_b,29,0.971875,1
iterative,o3_mini_b,30,0.0,0
iterative,o3_mini_b,31,0.97609375,1
iterative,o3_mini_b,32,0.96765625,1
iterative,o3_mini_b,33,0.9775,1
iterative,o3_mini_b,34,0.0,0
iterative,o3_mini_b,35,0.0,0
iterative,o3_mini_b,36,0.9746875,1
iterative,o3_mini_b,37,0.97609375,1
iterative,o3_mini_b,38,0.97609375,1
iterative,o3_mini_b,39,0.971875,1
iterative,o3_mini_b,40,0.96484375,1
iterative,o3_mini_b,41,0.97890625,1
iterative,o3_mini_b,42,0.971875,1
iterative,o3_mini_b,43,0.9775,1
iterative,o3_mini_b,44,0.971875,1
iterative,o3_mini_b,45,0.9746875,1
iterative,o3_mini_b,46,0.96765625,1
iterative,o3_mini_b,47,0.98171875,1
iterative,o3_mini_b,48,0.97046875,1
iterative,o3_mini_b,49,0.9803125,1
iterative,o3_mini_b,50,0.971875,1
iterative,o3_mini_b,51,0.971875,1
iterative,o3_mini_b,52,0.96625,1
iterative,o3_mini_b,53,0.97609375,1
iterative,o3_mini_b,54,0.983125,1
iterative,o3_mini_b,55,0.96765625,1
iterative,o3_mini_b,56,0.9746875,1
iterative,o3_mini_b,57,0.98171875,1
iterative,o3_mini_b,58,0.98171875,1
iterative,o3_mini_b,59,0.97328125,1
iterative,o3_mini_b,60,0.0,0
iterative,o3_mini_b,61,0.97609375,1
iterative,o3_mini_b,62,0.971875,1
iterative,o3_mini_b,63,0.97328125,1
iterative,o3_mini_b,64,0.9690625,1
iterative,o3_mini_b,65,0.0,0
iterative,o3_mini_b,66,0.97046875,1
iterative,o3_mini_b,67,0.97046875,1
iterative,o3_mini_b,68,0.96765625,1
iterative,o3_mini_b,69,0.98171875,1
iterative,o3_mini_b,70,0.9634375,1
iterative,o3_mini_b,71,0.97328125,1
iterative,o3_mini_b,72,0.97328125,1
iterative,o3_mini_b,73,0.971875,1
iterative,o3_mini_b,74,0.9803125,1
iterative,o3_mini_b,75,0.97609375,1
iterative,o3_mini_b,76,0.9775,1
iterative,o3_mini_b,77,0.97328125,1
iterative,o3_mini_b,78,0.971875,1
iterative,o3_mini_b,79,0.0,0
iterative,o3_mini_b,80,0.96625,1
iterative,o3_mini_b,81,0.97609375,1
iterative,o3_mini_b,82,0.9803125,1
iterative,o3_mini_b,83,0.9775,1
iterative,o3_mini_b,84,0.96484375,1
iterative,o3_mini_b,85,0.97609375,1
iterative,o3_mini_b,86,0.95921875,1
iterative,o3_mini_b,87,0.9775,1
iterative,o3_mini_b,88,0.9803125,1
iterative,o3_mini_b,89,0.9775,1
iterative,o3_mini_b,90,0.96625,1
iterative,o3_mini_b,91,0.96203125,1
iterative,o3_mini_b,92,0.9775,1
iterative,o3_mini_b,93,0.971875,1
iterative,o3_mini_b,94,0.9775,1
iterative,o3_mini_b,95,0.9746875,1
iterative,o3_mini_b,96,0.971875,1
iterative,o3_mini_b,97,0.97609375,1
iterative,o3_mini_b,98,0.97609375,1
iterative,o3_mini_b,99,0.97046875,1
iterative,o3_mini_c,0,0.97609375,1
iterative,o3_mini_c,1,0.97046875,1
iterative,o3_mini_c,2,0.9690625,1
iterative,o3_mini_c,3,0.9746875,1
iterative,o3_mini_c,4,0.983125,1
iterative,o3_mini_c,5,0.97609375,1
iterative,o3_mini_c,6,0.98171875,1
iterative,o3_mini_c,7,0.9775,1
iterative,o3_mini_c,8,0.96625,1
iterative,o3_mini_c,9,0.9803125,1
iterative,o3_mini_c,10,0.98453125,1
iterative,o3_mini_c,11,0.97890625,1
iterative,o3_mini_c,12,0.98171875,1
iterative,o3_mini_c,13,0.96625,1
iterative,o3_mini_c,14,0.971875,1
iterative,o3_mini_c,15,0.971875,1
iterative,o3_mini_c,16,0.9803125,1
iterative,o3_mini_c,17,0.9690625,1
iterative,o3_mini_c,18,0.97609375,1
iterative,o3_mini_c,19,0.98171875,1
iterative,o3_mini_c,20,0.97609375,1
iterative,o3_mini_c,21,0.983125,1
iterative,o3_mini_c,22,0.97046875,1
iterative,o3_mini_c,23,0.97328125,1
iterative,o3_mini_c,24,0.971875,1
iterative,o3_mini_c,25,0.97328125,1
iterative,o3_mini_c,26,0.97046875,1
iterative,o3_mini_c,27,0.9803125,1
iterative,o3_mini_c,28,0.9803125,1
iterative,o3_mini_c,29,0.9746875,1
iterative,o3_mini_c,30,0.96625,1
iterative,o3_mini_c,31,0.97609375,1
iterative,o3_mini_c,32,0.97046875,1
iterative,o3_mini_c,33,0.9775,1
iterative,o3_mini_c,34,0.97328125,1
iterative,o3_mini_c,35,0.9775,1
iterative,o3_mini_c,36,0.9803125,1
iterative,o3_mini_c,37,0.97609375,1
iterative,o3_mini_c,38,0.97609375,1
iterative,o3_mini_c,39,0.971875,1
iterative,o3_mini_c,40,0.96765625,1
iterative,o3_mini_c,41,0.97890625,1
iterative,o3_mini_c,42,0.971875,1
iterative,o3_mini_c,43,0.9859375,1
iterative,o3_mini_c,44,0.971875,1
iterative,o3_mini_c,45,0.9775,1
iterative,o3_mini_c,46,0.97328125,1
iterative,o3_mini_c,47,0.98171875,1
iterative,o3_mini_c,48,0.97046875,1
iterative,o3_mini_c,49,0.9803125,1
iterative,o3_mini_c,50,0.971875,1
iterative,o3_mini_c,51,0.971875,1
iterative,o3_mini_c,52,0.971875,1
iterative,o3_mini_c,53,0.97609375,1
iterative,o3_mini_c,54,0.983125,1
iterative,o3_mini_c,55,0.96765625,1
iterative,o3_mini_c,56,0.983125,1
iterative,o3_mini_c,57,0.98171875,1
iterative,o3_mini_c,58,0.98171875,1
iterative,o3_mini_c,59,0.97328125,1
iterative,o3_mini_c,60,0.9775,1
iterative,o3_mini_c,61,0.97609375,1
iterative,o3_mini_c,62,0.971875,1
iterative,o3_mini_c,63,0.97890625,1
iterative,o3_mini_c,64,0.9690625,1
iterative,o3_mini_c,65,0.98171875,1
iterative,o3_mini_c,66,0.97609375,1
iterative,o3_mini_c,67,0.97328125,1
iterative,o3_mini_c,68,0.97046875,1
iterative,o3_mini_c,69,0.98171875,1
iterative,o3_mini_c,70,0.9634375,1
iterative,o3_mini_c,71,0.98171875,1
iterative,o3_mini_c,72,0.97890625,1
iterative,o3_mini_c,73,0.971875,1
iterative,o3_mini_c,74,0.9803125,1
iterative,o3_mini_c,75,0.97890625,1
iterative,o3_mini_c,76,0.9775,1
iterative,o3_mini_c,77,0.97328125,1
iterative,o3_mini_c,78,0.9803125,1
iterative,o3_mini_c,79,0.9803125,1
iterative,o3_mini_c,80,0.96625,1
iterative,o3_mini_c,81,0.97609375,1
iterative,o3_mini_c,82,0.9803125,1
iterative,o3_mini_c,83,0.9775,1
iterative,o3_mini_c,84,0.97890625,1
iterative,o3_mini_c,85,0.98453125,1
iterative,o3_mini_c,86,0.96484375,1
iterative,o3_mini_c,87,0.9775,1
iterative,o3_mini_c,88,0.9803125,1
iterative,o3_mini_c,89,0.9775,1
iterative,o3_mini_c,90,0.971875,1
iterative,o3_mini_c,91,0.96203125,1
iterative,o3_mini_c,92,0.9775,1
iterative,o3_mini_c,93,0.971875,1
iterative,o3_mini_c,94,0.9775,1
iterative,o3_mini_c,95,0.9803125,1
iterative,o3_mini_c,96,0.971875,1
iterative,o3_mini_c,97,0.97609375,1
iterative,o3_mini_c,98,0.97609375,1
iterative,o3_mini_c,99,0.97046875,1
iterative,o3_mini_d,0,0.97609375,1
iterative,o3_mini_d,1,0.97046875,1
iterative,o3_mini_d,2,0.9690625,1
iterative,o3_mini_d,3,0.9746875,1
iterative,o3_mini_d,4,0.983125,1
iterative,o3_mini_d,5,0.97609375,1
iterative,o3_mini_d,6,0.98171875,1
iterative,o3_mini_d,7,0.9775,1
iterative,o3_mini_d,8,0.96625,1
iterative,o3_mini_d,9,0.9803125,1
iterative,o3_mini_d,10,0.98453125,1
iterative,o3_mini_d,11,0.97890625,1
iterative,o3_mini_d,12,0.98171875,1
iterative,o3_mini_d,13,0.96625,1
iterative,o3_mini_d,14,0.971875,1
iterative,o3_mini_d,15,0.971875,1
iterative,o3_mini_d,16,0.9803125,1
iterative,o3_mini_d,17,0.9690625,1
iterative,o3_mini_d,18,0.97609375,1
iterative,o3_mini_d,19,0.98171875,1
iterative,o3_mini_d,20,0.97609375,1
iterative,o3_mini_d,21,0.983125,1
iterative,o3_mini_d,22,0.97046875,1
iterative,o3_mini_d,23,0.97328125,1
iterative,o3_mini_d,24,0.971875,1
iterative,o3_mini_d,25,0.97328125,1
iterative,o3_mini_d,26,0.97046875,1
iterative,o3_mini_d,27,0.9803125,1
iterative,o3_mini_d,28,0.9803125,1
iterative,o3_mini_d,29,0.9746875,1
iterative,o3_mini_d,30,0.96625,1
iterative,o3_mini_d,31,0.97609375,1
iterative,o3_mini_d,32,0.97046875,1
iterative,o3_mini_d,33,0.9775,1
iterative,o3_mini_d,34,0.97328125,1
iterative,o3_mini_d,35,0.9775,1
iterative,o3_mini_d,36,0.9803125,1
iterative,o3_mini_d,37,0.97609375,1
iterative,o3_mini_d,38,0.97609375,1
iterative,o3_mini_d,39,0.971875,1
iterative,o3_mini_d,40,0.96765625,1
iterative,o3_mini_d,41,0.97890625,1
iterative,o3_mini_d,42,0.971875,1
iterative,o3_mini_d,43,0.9859375,1
iterative,o3_mini_d,44,0.971875,1
iterative,o3_mini_d,45,0.9775,1
iterative,o3_mini_d,46,0.97328125,1
iterative,o3_mini_d,47,0.98171875,1
iterative,o3_mini_d,48,0.97046875,1
iterative,o3_mini_d,49,0.9803125,1
iterative,o3_mini_d,50,0.971875,1
iterative,o3_mini_d,51,0.971875,1
iterative,o3_mini_d,52,0.971875,1
iterative,o3_mini_d,53,0.97609375,1
iterative,o3_mini_d,54,0.983125,1
iterative,o3_mini_d,55,0.96765625,1
iterative,o3_mini_d,56,0.983125,1
iterative,o3_mini_d,57,0.98171875,1
iterative,o3_mini_d,58,0.98171875,1
iterative,o3_mini_d,59,0.97328125,1
iterative,o3_mini_d,60,0.9775,1
iterative,o3_mini_d,61,0.97609375,1
iterative,o3_mini_d,62,0.971875,1
iterative,o3_mini_d,63,0.97890625,1
iterative,o3_mini_d,64,0.9690625,1
iterative,o3_mini_d,65,0.98171875,1
iterative,o3_mini_d,66,0.97609375,1
iterative,o3_mini_d,67,0.97328125,1
iterative,o3_mini_d,68,0.97046875,1
iterative,o3_mini_d,69,0.98171875,1
iterative,o3_mini_d,70,0.9634375,1
iterative,o3_mini_d,71,0.98171875,1
iterative,o3_mini_d,72,0.97890625,1
iterative,o3_mini_d,73,0.971875,1
iterative,o3_mini_d,74,0.9803125,1
iterative,o3_mini_d,75,0.97890625,1
iterative,o3_mini_d,76,0.9775,1
iterative,o3_mini_d,77,0.97328125,1
iterative,o3_mini_d,78,0.9803125,1
iterative,o3_mini_d,79,0.9803125,1
iterative,o3_mini_d,80,0.96625,1
iterative,o3_mini_d,81,0.97609375,1
iterative,o3_mini_d,82,0.9803125,1
iterative,o3_mini_d,83,0.9775,1
iterative,o3_mini_d,84,0.97890625,1
iterative,o3_mini_d,85,0.98453125,1
iterative,o3_mini_d,86,0.96484375,1
iterative,o3_mini_d,87,0.9775,1
iterative,o3_mini_d,88,0.9803125,1
iterative,o3_mini_d,89,0.9775,1
iterative,o3_mini_d,90,0.971875,1
iterative,o3_mini_d,91,0.96203125,1
iterative,o3_mini_d,92,0.9775,1
iterative,o3_mini_d,93,0.971875,1
iterative,o3_mini_d,94,0.9775,1
iterative,o3_mini_d,95,0.9803125,1
iterative,o3_mini_d,96,0.971875,1
iterative,o3_mini_d,97,0.97609375,1
iterative,o3_mini_d,98,0.97609375,1
iterative,o3_mini_d,99,0.97046875,1
iterative,claude_b,0,0.97609375,1
iterative,claude_b,1,0.9690625,1
iterative,claude_b,2,0.9690625,1
iterative,claude_b,3,0.9746875,1
iterative,claude_b,4,0.97890625,1
iterative,claude_b,5,0.9775,1
iterative,claude_b,6,0.983125,1
iterative,claude_b,7,0.9775,1
iterative,claude_b,8,0.96203125,1
iterative,claude_b,9,0.97890625,1
iterative,claude_b,10,0.98453125,1
iterative,claude_b,11,0.9775,1
iterative,claude_b,12,0.9775,1
iterative,claude_b,13,0.96625,1
iterative,claude_b,14,0.97046875,1
iterative,claude_b,15,0.971875,1
iterative,claude_b,16,0.96484375,1
iterative,claude_b,17,0.96203125,1
iterative,claude_b,18,0.97890625,1
iterative,claude_b,19,0.9746875,1
iterative,claude_b,20,0.97609375,1
iterative,claude_b,21,0.98171875,1
iterative,claude_b,22,0.97046875,1
iterative,claude_b,23,0.0,0
iterative,claude_b,24,0.95921875,1
iterative,claude_b,25,0.9746875,1
iterative,claude_b,26,0.97046875,1
iterative,claude_b,27,0.97890625,1
iterative,claude_b,28,0.97890625,1
iterative,claude_b,29,0.9746875,1
iterative,claude_b,30,0.0,0
iterative,claude_b,31,0.0,0
iterative,claude_b,32,0.97046875,1
iterative,claude_b,33,0.9746875,1
iterative,claude_b,34,0.971875,1
iterative,claude_b,35,0.97609375,1
iterative,claude_b,36,0.97890625,1
iterative,claude_b,37,0.9746875,1
iterative,claude_b,38,0.9746875,1
iterative,claude_b,39,0.9690625,1
iterative,claude_b,40,0.96625,1
iterative,claude_b,41,0.96625,1
iterative,claude_b,42,0.97046875,1
iterative,claude_b,43,0.98453125,1
iterative,claude_b,44,0.96484375,1
iterative,claude_b,45,0.9775,1
iterative,claude_b,46,0.9690625,1
iterative,claude_b,47,0.9803125,1
iterative,claude_b,48,0.9690625,1
iterative,claude_b,49,0.97890625,1
iterative,claude_b,50,0.9690625,1
iterative,claude_b,51,0.97046875,1
iterative,claude_b,52,0.9690625,1
iterative,claude_b,53,0.97046875,1
iterative,claude_b,54,0.98171875,1
iterative,claude_b,55,0.96765625,1
iterative,claude_b,56,0.98171875,1
iterative,claude_b,57,0.9803125,1
iterative,claude_b,58,0.9803125,1
iterative,claude_b,59,0.97046875,1
iterative,claude_b,60,0.97609375,1
iterative,claude_b,61,0.971875,1
iterative,claude_b,62,0.97046875,1
iterative,claude_b,63,0.9746875,1
iterative,claude_b,64,0.96484375,1
iterative,claude_b,65,0.9803125,1
iterative,claude_b,66,0.97328125,1
iterative,claude_b,67,0.97328125,1
iterative,claude_b,68,0.971875,1
iterative,claude_b,69,0.9803125,1
iterative,claude_b,70,0.96484375,1
iterative,claude_b,71,0.97609375,1
iterative,claude_b,72,0.97890625,1
iterative,claude_b,73,0.96625,1
iterative,claude_b,74,0.97890625,1
iterative,claude_b,75,0.9775,1
iterative,claude_b,76,0.0,0
iterative,claude_b,77,0.971875,1
iterative,claude_b,78,0.97890625,1
iterative,claude_b,79,0.97890625,1
iterative,claude_b,80,0.96625,1
iterative,claude_b,81,0.9746875,1
iterative,claude_b,82,0.0,0
iterative,claude_b,83,0.97328125,1
iterative,claude_b,84,0.9775,1
iterative,claude_b,85,0.9746875,1
iterative,claude_b,86,0.96203125,1
iterative,claude_b,87,0.0,0
iterative,claude_b,88,0.96484375,1
iterative,claude_b,89,0.9775,1
iterative,claude_b,90,0.96765625,1
iterative,claude_b,91,0.960625,1
iterative,claude_b,92,0.97046875,1
iterative,claude_b,93,0.9690625,1
iterative,claude_b,94,0.97609375,1
iterative,claude_b,95,0.97890625,1
iterative,claude_b,96,0.971875,1
iterative,claude_b,97,0.0,0
iterative,claude_b,98,0.971875,1
iterative,claude_b,99,0.97046875,1
iterative,claude_c,0,0.97609375,1
iterative,claude_c,1,0.9690625,1
iterative,claude_c,2,0.9690625,1
iterative,claude_c,3,0.9746875,1
iterative,claude_c,4,0.97890625,1
iterative,claude_c,5,0.9775,1
iterative,claude_c,6,0.983125,1
iterative,claude_c,7,0.9775,1
iterative,claude_c,8,0.96203125,1
iterative,claude_c,9,0.97890625,1
iterative,claude_c,10,0.98453125,1
iterative,claude_c,11,0.9775,1
iterative,claude_c,12,0.9775,1
iterative,claude_c,13,0.96625,1
iterative,claude_c,14,0.97046875,1
iterative,claude_c,15,0.971875,1
iterative,claude_c,16,0.96484375,1
iterative,claude_c,17,0.96203125,1
iterative,claude_c,18,0.97890625,1
iterative,claude_c,19,0.9746875,1
iterative,claude_c,20,0.97609375,1
iterative,claude_c,21,0.98171875,1
iterative,claude_c,22,0.97046875,1
iterative,claude_c,23,0.0,0
iterative,claude_c,24,0.95921875,1
iterative,claude_c,25,0.9746875,1
iterative,claude_c,26,0.97046875,1
iterative,claude_c,27,0.97890625,1
iterative,claude_c,28,0.97890625,1
iterative,claude_c,29,0.9746875,1
iterative,claude_c,30,0.0,0
iterative,claude_c,31,0.0,0
iterative,claude_c,32,0.97046875,1
iterative,claude_c,33,0.9746875,1
iterative,claude_c,34,0.971875,1
iterative,claude_c,35,0.97609375,1
iterative,claude_c,36,0.97890625,1
iterative,claude_c,37,0.9746875,1
iterative,claude_c,38,0.9746875,1
iterative,claude_c,39,0.9690625,1
iterative,claude_c,40,0.96625,1
iterative,claude_c,41,0.96625,1
iterative,claude_c,42,0.97046875,1
iterative,claude_c,43,0.98453125,1
iterative,claude_c,44,0.96484375,1
iterative,claude_c,45,0.9775,1
iterative,claude_c,46,0.9690625,1
iterative,claude_c,47,0.9803125,1
iterative,claude_c,48,0.9690625,1
iterative,claude_c,49,0.97890625,1
iterative,claude_c,50,0.9690625,1
iterative,claude_c,51,0.97046875,1
iterative,claude_c,52,0.9690625,1
iterative,claude_c,53,0.97046875,1
iterative,claude_c,54,0.98171875,1
iterative,claude_c,55,0.96765625,1
iterative,claude_c,56,0.98171875,1
iterative,claude_c,57,0.9803125,1
iterative,claude_c,58,0.9803125,1
iterative,claude_c,59,0.97046875,1
iterative,claude_c,60,0.97609375,1
iterative,claude_c,61,0.971875,1
iterative,claude_c,62,0.97046875,1
iterative,claude_c,63,0.9746875,1
iterative,claude_c,64,0.96484375,1
iterative,claude_c,65,0.9803125,1
iterative,claude_c,66,0.97328125,1
iterative,claude_c,67,0.97328125,1
iterative,claude_c,68,0.971875,1
iterative,claude_c,69,0.9803125,1
iterative,claude_c,70,0.96484375,1
iterative,claude_c,71,0.97609375,1
iterative,claude_c,72,0.97890625,1
iterative,claude_c,73,0.96625,1
iterative,claude_c,74,0.97890625,1
iterative,claude_c,75,0.9775,1
iterative,claude_c,76,0.0,0
iterative,claude_c,77,0.971875,1
iterative,claude_c,78,0.97890625,1
iterative,claude_c,79,0.97890625,1
iterative,claude_c,80,0.96625,1
iterative,claude_c,81,0.9746875,1
iterative,claude_c,82,0.0,0
iterative,claude_c,83,0.97328125,1
iterative,claude_c,84,0.9775,1
iterative,claude_c,85,0.9746875,1
iterative,claude_c,86,0.96203125,1
iterative,claude_c,87,0.0,0
iterative,claude_c,88,0.96484375,1
iterative,claude_c,89,0.9775,1
iterative,claude_c,90,0.96765625,1
iterative,claude_c,91,0.960625,1
iterative,claude_c,92,0.97046875,1
iterative,claude_c,93,0.9690625,1
iterative,claude_c,94,0.97609375,1
iterative,claude_c,95,0.97890625,1
iterative,claude_c,96,0.971875,1
iterative,claude_c,97,0.0,0
iterative,claude_c,98,0.971875,1
iterative,claude_c,99,0.97046875,1
iterative,o1_b,0,0.97609375,1
iterative,o1_b,1,0.9690625,1
iterative,o1_b,2,0.9690625,1
iterative,o1_b,3,0.9746875,1
iterative,o1_b,4,0.97890625,1
iterative,o1_b,5,0.9775,1
iterative,o1_b,6,0.983125,1
iterative,o1_b,7,0.9775,1
iterative,o1_b,8,0.96484375,1
iterative,o1_b,9,0.97890625,1
iterative,o1_b,10,0.98453125,1
iterative,o1_b,11,0.9775,1
iterative,o1_b,12,0.9775,1
iterative,o1_b,13,0.96625,1
iterative,o1_b,14,0.97046875,1
iterative,o1_b,15,0.971875,1
iterative,o1_b,16,0.97890625,1
iterative,o1_b,17,0.96765625,1
iterative,o1_b,18,0.97890625,1
iterative,o1_b,19,0.9803125,1
iterative,o1_b,20,0.97609375,1
iterative,o1_b,21,0.98171875,1
iterative,o1_b,22,0.97046875,1
iterative,o1_b,23,0.971875,1
iterative,o1_b,24,0.97046875,1
iterative,o1_b,25,0.9746875,1
iterative,o1_b,26,0.97046875,1
iterative,o1_b,27,0.97890625,1
iterative,o1_b,28,0.97890625,1
iterative,o1_b,29,0.9746875,1
iterative,o1_b,30,0.96484375,1
iterative,o1_b,31,0.9746875,1
iterative,o1_b,32,0.97046875,1
iterative,o1_b,33,0.9775,1
iterative,o1_b,34,0.971875,1
iterative,o1_b,35,0.97609375,1
iterative,o1_b,36,0.97890625,1
iterative,o1_b,37,0.9746875,1
iterative,o1_b,38,0.9746875,1
iterative,o1_b,39,0.9690625,1
iterative,o1_b,40,0.96625,1
iterative,o1_b,41,0.9775,1
iterative,o1_b,42,0.97046875,1
iterative,o1_b,43,0.98453125,1
iterative,o1_b,44,0.97046875,1
iterative,o1_b,45,0.9775,1
iterative,o1_b,46,0.9746875,1
iterative,o1_b,47,0.9803125,1
iterative,o1_b,48,0.9690625,1
